$GPRMC,225802.800,A,3855.2413,N,07729.7933,W,6.42,294.75,261115,,,A*7C
$GPRMC,225803.000,A,3855.2414,N,07729.7936,W,5.83,294.72,261115,,,A*7E
$GPRMC,225803.200,A,3855.2415,N,07729.7939,W,4.69,296.37,261115,,,A*74
$GPRMC,225803.400,A,3855.2416,N,07729.7941,W,4.17,296.64,261115,,,A*71
$GPRMC,225803.600,A,3855.2417,N,07729.7943,W,3.49,299.26,261115,,,A*75
$GPRMC,225803.800,A,3855.2417,N,07729.7946,W,2.84,299.26,261115,,,A*7E
$GPRMC,225804.000,A,3855.2418,N,07729.7947,W,2.47,299.26,261115,,,A*70
$GPRMC,225804.200,A,3855.2418,N,07729.7950,W,2.30,299.26,261115,,,A*74
$GPRMC,225804.400,A,3855.2418,N,07729.7952,W,2.27,299.26,261115,,,A*76
$GPRMC,225804.600,A,3855.2418,N,07729.7953,W,2.20,299.26,261115,,,A*72
$GPRMC,225804.800,A,3855.2419,N,07729.7955,W,2.22,299.26,261115,,,A*79
$GPRMC,225805.000,A,3855.2419,N,07729.7957,W,2.55,299.26,261115,,,A*72
$GPRMC,225805.200,A,3855.2420,N,07729.7959,W,2.80,299.26,261115,,,A*7C
$GPRMC,225805.400,A,3855.2421,N,07729.7961,W,3.44,295.69,261115,,,A*7E
$GPRMC,225805.600,A,3855.2421,N,07729.7964,W,4.09,297.15,261115,,,A*7E
$GPRMC,225805.800,A,3855.2423,N,07729.7967,W,4.84,296.45,261115,,,A*70
$GPRMC,225806.000,A,3855.2424,N,07729.7970,W,5.53,297.08,261115,,,A*79
$GPRMC,225806.200,A,3855.2426,N,07729.7974,W,6.14,297.71,261115,,,A*73
$GPRMC,225806.400,A,3855.2427,N,07729.7978,W,7.00,296.59,261115,,,A*77
$GPRMC,225806.600,A,3855.2429,N,07729.7983,W,7.99,296.87,261115,,,A*7C
$GPRMC,225806.800,A,3855.2432,N,07729.7989,W,8.69,297.10,261115,,,A*7D
$GPRMC,225807.000,A,3855.2435,N,07729.7995,W,9.88,297.59,261115,,,A*7D
$GPRMC,225807.200,A,3855.2439,N,07729.8003,W,10.22,297.95,261115,,,A*42
